company_name,company_description,relationship_to_bond,sector,industry,ISIN,bond_destination,coupon_rate,total_bond_amount,nominal_amount,quarter_created,year_created,maturity_date,bond_currency,country,status,stocks_info,bond_types,Floating rate,Foreign bonds,Green bonds,Securitization,Senior Secured,Senior Unsecured,Zero-coupon bonds
Vonovia SE,Vonovia SE holds and manages residential real estate properties in Germany.,Profile,corporate,Construction and development,DE000A19X8A4,International bonds,1.50%,"500,000,000 EUR","100,000 EUR",Q1,2018,3/22/2026, EUR,Germany,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Vonovia Finance BV,"Vonovia Finance B.V. is a debt issuing vehicle. The company was formerly known as Deutsche Annington Finance B.V. The company is based in Eemnes, the Netherlands. Vonovia Finance B.V. operates as a subsidiary of Vonovia SE.",Profile,corporate,Financial institutions,DE000A19X8B2,International bonds,2.13%,"500,000,000 EUR","100,000 EUR",Q1,2018,3/22/2030, EUR,Netherlands,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Vonovia Finance BV,"Vonovia Finance B.V. is a debt issuing vehicle. The company was formerly known as Deutsche Annington Finance B.V. The company is based in Eemnes, the Netherlands. Vonovia Finance B.V. operates as a subsidiary of Vonovia SE.",Profile,corporate,Financial institutions,DE000A19X8C0,International bonds,2.75%,"500,000,000 EUR","100,000 EUR",Q1,2018,3/22/2038, EUR,Netherlands,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
SAP SE,"Sap SE (f.n.a. SAP AG) is a Germany-based holding company of the SAP Group, which is engaged in enterprise applications solutions development. The Company's core business is selling licenses for software solutions and related services to ...",Profile,corporate,Information and High Technologies,DE000A2G8VS7,International bonds,FRN,"500,000,000 EUR","100,000 EUR",Q1,2018,3/13/2021, EUR,Germany,Matured,"Par amount, integral multiple",Floating rate,yes,no,no,no,no,no,no
SAP SE,"Sap SE (f.n.a. SAP AG) is a Germany-based holding company of the SAP Group, which is engaged in enterprise applications solutions development. The Company's core business is selling licenses for software solutions and related services to ...",Profile,corporate,Information and High Technologies,DE000A2G8VT5,International bonds,1%,"500,000,000 EUR","100,000 EUR",Q1,2018,3/13/2026, EUR,Germany,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
SAP SE,"Sap SE (f.n.a. SAP AG) is a Germany-based holding company of the SAP Group, which is engaged in enterprise applications solutions development. The Company's core business is selling licenses for software solutions and related services to ...",Profile,corporate,Information and High Technologies,DE000A2G8VU3,International bonds,1.38%,"500,000,000 EUR","100,000 EUR",Q1,2018,3/13/2030, EUR,Germany,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Deutsche Borse,"As one of the world’s leading exchange organisations Deutsche Borse Group provides investors, financial institutions and companies access to global capital markets. Our business covers the entire process chain from securities and derivatives trading, clearing, settlement ...",Profile,corporate,Financial institutions,DE000A2LQJ75,International bonds,1.13%,"600,000,000 EUR","1,000 EUR",Q1,2018,3/26/2028, EUR,Germany,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Deutsche Bahn,"Deutsche Bahn AG provides railway services. The Company offers passenger and cargo transportation, press, and logistics services to rail, road, ocean, and air traffic networks. Deutsche Bahn serves customers in Germany.",Profile,corporate,Transportation,XS1772374770,International bonds,1.63%,"750,000,000 EUR","1,000 EUR",Q1,2018,8/16/2033, EUR,Germany,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Metro AG,"The new METRO is an internationally leading specialist in wholesale and food retail. At its core, the group consists of the sales lines METRO/MAKRO Cash & Carry and Real. METRO/MAKRO Cash & Carry is active around ...",Profile,corporate,Trade and retail,XS1788515788,International bonds,1.13%,"500,000,000 EUR","100,000 EUR",Q1,2018,3/6/2023, EUR,Germany,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Red Electrica Corporacion,Red Electrica Corporacion,Borrower,corporate,Power,XS1788586375,International bonds,1.25%,"600,000,000 EUR","100,000 EUR",Q1,2018,3/13/2027, EUR,Spain,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
DNA,"DNA Oyj provides mobile communication services primarily in Finland. DNA offers cellular phone services, FTTx, ADSL, terrestrial television (DVB-T/DVB-T2), cable television (DVB-C) and regular (landline) telephone service.",Profile,corporate,Communication,FI4000312095,International bonds,1.38%,"250,000,000 EUR","100,000 EUR",Q1,2018,3/27/2025, EUR,Finland,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Kojamo,"Kojamo Oyj (formerly VVO Group) is a Finnish company which operates in a real estate sector. The company develops, rents, and manages apartments.",Profile,corporate,Construction and development,XS1785356251,International bonds,1.63%,"500,000,000 EUR","1,000 EUR",Q1,2018,3/7/2025, EUR,Finland,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Mercialys,"Mercialys is a French company that operates in real estate, owning and managing properties. It was created by the retailer company Casino Group in 2005. Mercialys leases its properties (mostly shopping malls, self-service restaurants and other vendor ...",Profile,corporate,Financial institutions,FR0013320249,International bonds,1.80%,"300,000,000 EUR","100,000 EUR",Q1,2018,2/27/2026, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Legrand,"Legrand SA, together with its subsidiaries, provides electrical and digital building infrastructures to the commercial, industrial, and residential markets in approximately 180 countries. It offers control and command devices, cable management, power distribution, and voice-data-image systems ...",Profile,corporate,Construction and development,FR0013321080,International bonds,1%,"400,000,000 EUR","100,000 EUR",Q1,2018,3/6/2026, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
CARMILA,"The third largest listed owner of commercial property in continental Europe, Carmila was founded by Carrefour and large institutional investors in order to increase the value of shopping centres adjoining Carrefour hypermarkets in France, Spain and ...",Profile,corporate,Construction and development,FR0013321536,International bonds,2.13%,"350,000,000 EUR","100,000 EUR",Q1,2018,3/7/2028, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Gecina,"Gecina is a residential, office, and healthcare focused real estate investment trust (REIT). Its portfolio of properties also includes shopping malls, warehouses, and logistic centers responsible for coordinating commercial businesses such as those operating in business ...",Profile,corporate,Financial institutions,FR0013322989,International bonds,1.63%,"500,000,000 EUR","100,000 EUR",Q1,2018,3/14/2030, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Orange,"Orange SA provides telecommunications services to residential, professional, and large business customers. The Company offers public fixed-line telephone, leased lines and data transmission, mobile telecommunications, cable television, Internet and wireless applications, and broadcasting services, as well ...",Profile,corporate,Communication,FR0013323870,International bonds,1.38%,"1,000,000,000 EUR","100,000 EUR",Q1,2018,3/20/2028, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Sanofi,"Sanofi SA, formerly Sanofi-Aventis, is a global and diversified healthcare company. The Company discovers, develops and distributes therapeutic solutions focused on patients’ needs. Sanofi focuses on the field of healthcare with six growth platforms: diabetes solutions, ...",Profile,corporate,Healthсare,FR0013324316,International bonds,FRN,"1,000,000,000 EUR","100,000 EUR",Q1,2018,3/21/2020, EUR,France,Matured,"Par amount, integral multiple",Floating rate,yes,no,no,no,no,no,no
Sanofi,"Sanofi SA, formerly Sanofi-Aventis, is a global and diversified healthcare company. The Company discovers, develops and distributes therapeutic solutions focused on patients’ needs. Sanofi focuses on the field of healthcare with six growth platforms: diabetes solutions, ...",Profile,corporate,Healthсare,FR0013324324,International bonds,0%,"500,000,000 EUR",100 EUR,Q1,2018,3/21/2020, EUR (731D),France,Matured,"Par amount, integral multiple",Zero-coupon bonds,no,no,no,no,no,no,yes
Sanofi,"Sanofi SA, formerly Sanofi-Aventis, is a global and diversified healthcare company. The Company discovers, develops and distributes therapeutic solutions focused on patients’ needs. Sanofi focuses on the field of healthcare with six growth platforms: diabetes solutions, ...",Profile,corporate,Healthсare,FR0013324332,International bonds,0.50%,"1,750,000,000 EUR","100,000 EUR",Q1,2018,3/21/2023, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Sanofi,"Sanofi SA, formerly Sanofi-Aventis, is a global and diversified healthcare company. The Company discovers, develops and distributes therapeutic solutions focused on patients’ needs. Sanofi focuses on the field of healthcare with six growth platforms: diabetes solutions, ...",Profile,corporate,Healthсare,FR0013324340,International bonds,1%,"1,500,000,000 EUR","100,000 EUR",Q1,2018,3/21/2026, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Sanofi,"Sanofi SA, formerly Sanofi-Aventis, is a global and diversified healthcare company. The Company discovers, develops and distributes therapeutic solutions focused on patients’ needs. Sanofi focuses on the field of healthcare with six growth platforms: diabetes solutions, ...",Profile,corporate,Healthсare,FR0013324357,International bonds,1.38%,"2,000,000,000 EUR","100,000 EUR",Q1,2018,3/21/2030, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Sanofi,"Sanofi SA, formerly Sanofi-Aventis, is a global and diversified healthcare company. The Company discovers, develops and distributes therapeutic solutions focused on patients’ needs. Sanofi focuses on the field of healthcare with six growth platforms: diabetes solutions, ...",Profile,corporate,Healthсare,FR0013324373,International bonds,1.88%,"1,250,000,000 EUR","100,000 EUR",Q1,2018,3/21/2038, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Danone,"Danone operates as a food processing company. The Company produces and markets dairy products, beverages, baby food, and medical nutrition products. Danone serves customers worldwide.",Profile,corporate,Food industry,FR0013325172,International bonds,1%,"300,000,000 EUR","100,000 EUR",Q1,2018,3/26/2025, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Unibail-Rodamco SE,"Unibail-Rodamco-Westfield SE owns, develops, operates, and manages retail assets and properties. The Company offers outstanding services, bold digital marketing, unique design, leasing, differentiating premium retailers, and inspiring events. Unibail-Rodamco-Westfield serves shopping centers, office buildings, airports, and ...",Profile,corporate,Construction and development,XS1218319702,International bonds,1%,"500,000,000 EUR","1,000 EUR",Q1,2018,3/14/2025, EUR,France,Outstanding,"Par amount, integral multiple","Green bonds, Senior Unsecured",no,no,yes,no,no,yes,no
Cie De Saint-Gobain,Cie De Saint-Gobain,Borrower,corporate,Construction and development,XS1793349926,International bonds,1.13%,"750,000,000 EUR","100,000 EUR",Q1,2018,3/23/2026, EUR,France,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Prosegur Compania de Seguridad SA,Prosegur Compania de Seguridad SA,Borrower,corporate,Financial institutions,FR0014000C08,Domestic bonds,1%,"700,000,000 EUR","100,000 EUR",Q1,2018,2/8/2023, EUR,Spain,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Sampo Group,Sampo Group,Borrower,corporate,Financial institutions,FR0014000C08,Domestic bonds,1.63%,"500,000,000 EUR","1,000 EUR",Q1,2018,2/21/2028, EUR,Finland,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
NOS SGPS,"NOS is a Portuguese media holding company which main assets include a satellite, cable operator, and ISP, a mobile phone operator, a movie distributor, and a virtual carrier of mobile phone services. Its services include cable ...",Profile,corporate,Media and Entertainment,PTNOSFOM0000,International bonds,1.13%,"300,000,000 EUR","100,000 EUR",Q2,2018,5/2/2023, EUR,Portugal,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Zapadoslovenska Energetika,Zapadoslovenska Energetika AS provides power distribution and transmission services.,Profile,corporate,Power,XS1782806357,International bonds,1.75%,"315,000,000 EUR","1,000 EUR",Q2,2018,3/2/2028, EUR,Slovakia,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Euronext,Euronext,Borrower,corporate,Financial institutions,XS1789623029,International bonds,1%,"500,000,000 EUR","1,000 EUR",Q2,2018,4/18/2025, EUR,Netherlands,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
HeidelbergCement,HeidelbergCement,Borrower,corporate,Construction and development,XS1810653540,International bonds,1.75%,"750,000,000 EUR","1,000 EUR",Q2,2018,4/24/2028, EUR,Germany,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
